Nationality,Age_at_studystart,Study_programme,Study_programme_code,Studystart_date,Studystart_month,Studystart_year,Studyend_month,Studyend_year,University_institute,Status,Exam_year,Exam_grade_point_average,Grading_scale,Exam_type,Priority_number,Quote,Passed_ects_SEM1,Grade_point_average_SEM1,SU_clips_used,Years_since_exam,CHURNED_ALL,CHURNED_IN_SEM1,CHURNED_IN_SEM2,CHURNED_AFTER_SEM1,CHURNED_AFTER_SEM2,CHURNED_SEM2THROUGHSEM3
Danmark,19.5,dansk,HKIA00002T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2001,12.3,7-trinsskala,Studentereksamen (2008 og senere),1,2,30,7.94,18,2,0,1,0,0,0,0
Danmark,26,dansk,HFAA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2012,11,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),3,1,0,11.56,6,12,0,1,0,0,0,0
Danmark,28.9,historie,HIVA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2013,6.9,7-trinsskala,Studentereksamen (2008 og senere),21,1,7.5,5.5,NULL,-1,0,0,0,0,0,0
Danmark,20,historie,HHIA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,5.7,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),21,1,30,6,30,24,0,1,0,0,0,0
Danmark,20,religionsvidenskab,HDAA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2011,8.7,7-trinsskala,Eksamen fra Rudolf Steiner-skole,1,1,0,0,6,4,0,1,0,0,0,0
Danmark,21.1,latin,HRVA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2015,10,,Studentereksamen (2008 og senere),21,1,30,0,NULL,1,0,0,0,0,0,1
Danmark,20.8,arabisk,HRTA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2016,10.2,7-trinsskala,Studentereksamen,1,1,0,8,30,3,0,1,0,0,0,0
Danmark,20.9,historie,HRTA00001T,9/1/2013,9,2016,NULL,NULL,IVA,open,2013,5.8,7-trinsskala,Konventionsland - nord. studentereksamen,1,1,30,7,NULL,0,0,0,0,0,0,0
Danmark,20.4,japanstudier,HSPA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2011,7.3,7-trinsskala,Hoejere forberedelseseksamen (hf),1,1,0,7,NULL,9,0,1,0,0,0,0
Danmark,22.4,tysk,HITA00001T,9/1/2014,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2015,10,,Studentereksamen (2008 og senere),1,1,30,3.5,NULL,1,0,1,0,0,0,0
Danmark,20.3,paedagogik,HHIA00001T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2010,10.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,6,18,1,0,0,0,0,0,0
Danmark,21.1,europaeisk etnologi,HAUA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2015,9.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,8,NULL,1,0,1,0,0,0,0
Danmark,21.3,film- og medievidenskab,HKIA00002T,9/1/2013,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2014,7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,9.25,NULL,8,0,1,0,0,0,0
Danmark,20.1,fransk,HSPA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2013,7.5,7-trinsskala,Studentereksamen (2008 og senere),0,2,0,7,NULL,0,0,0,0,0,0,1
Danmark,25,informationsvidenskab og kulturformidling,HTYA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,8.5,7-trinsskala,Studentereksamen (2008 og senere),2,NULL,30,12,30,3,0,1,0,0,0,0
Danmark,20.4,kommunikation og it,HLVA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,7.2,13-skala,Studentereksamen (2008 og senere),2,NULL,30,10,NULL,4,0,1,0,0,0,0
Danmark,21.5,dansk,HHIA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2011,6,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,2,30,8.93,NULL,1,0,1,0,0,0,0
Danmark,21.9,spansk sprog og kultur,HFMA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,8.2,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,5.5,6,1,0,1,0,0,0,0
Danmark,21.5,film- og medievidenskab,HFMA00001T,9/1/2014,9,2016,2,2017,Institut for Engelsk. Germansk og Romansk,terminated,1900,9.2,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,6.4,30,0,1,0,1,1,0,1
Danmark,22.2,audiologopaedi,HFIA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2012,6.5,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,-3,6,0,0,0,0,0,0,0
Danmark,23.8,latin,HLVA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2013,10.4,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),2,1,30,0,NULL,1,0,1,0,0,0,0
Danmark,20.3,dansk,HDAA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2013,6.2,7-trinsskala,Studentereksamen,2,1,30,7,2,7,0,1,0,0,0,0
Danmark,19.8,engelsk,HJAA00002T,9/1/2015,9,2016,NULL,NULL,NULL,open,2015,10.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,2,18,6,0,1,0,0,0,0
Danmark,23.7,naerorientalsk arkaeologi,HFIA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,3.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,NULL,3,0,1,0,0,0,0
Danmark,20.3,dansk,HKOA00003T,9/1/2013,9,2016,12,2016,Institut for Engelsk. Germansk og Romansk,terminated,2012,9.2,7-trinsskala,,1,1,30,0,NULL,1,1,0,0,0,0,0
Danmark,21.6,teatervidenskab,HTEA00001T,9/1/2013,2,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2011,9.3,7-trinsskala,Studentereksamen,21,1,0,7.5,18,1,0,1,0,0,0,0
Danmark,20,kunsthistorie,HAUA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2009,8.7,7-trinsskala,,1,1,30,0,17,1,0,1,0,0,0,0
Danmark,21.7,portugisiske og brasilianske studier,HPaeA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2012,3.2,7-trinsskala,,21,1,30,6.75,6,0,0,0,0,0,0,0
Danmark,19.9,engelsk,HFMA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2007,7.6,7-trinsskala,Studentereksamen (2008 og senere),1,NULL,30,7,NULL,2,0,1,0,0,0,0
Danmark,31.4,historie,HFIA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2012,10.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,7,6,2,0,1,0,0,0,0
Danmark,23.6,informationsvidenskab og kulturformidling,HDAA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2014,7.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,8.44,6,0,0,1,0,0,0,0
Danmark,24.9,historie,HJAA00003T,9/1/2016,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2011,10.1,7-trinsskala,Studentereksamen,1,1,30,0,30,1,0,0,0,0,0,0
Danmark,22,paedagogik,HHIA00001T,9/1/2013,9,2016,1,2017,Institut for Medier. Erkendelse og Formidling,terminated,2012,0,,Studentereksamen (2008 og senere),1,1,30,6.92,6,3,1,1,0,0,0,0
Danmark,24,russisk,HLVA00001T,9/1/2016,9,2016,NULL,NULL,IVA,open,2012,7.7,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,10,NULL,2,0,1,0,0,0,0
Danmark,43.3,kommunikation og it,HHEA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,10.7,7-trinsskala,Studentereksamen (2008 og senere),21,1,0,3.6,24,1,0,1,0,0,0,0
Danmark,69.3,litteraturvidenskab,HRVA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,8.7,7-trinsskala,Hoejere forberedelseseksamen (hf),1,1,30,9.33,6,2,0,1,0,0,0,0
Danmark,21.1,paedagogik,HENA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2010,9.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,5.21,5,1,0,0,0,0,0,0
Danmark,21,tysk sprog og kultur,HENA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2010,10,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,0,24,2,0,1,0,0,0,0
Danmark,20.6,persisk,HFRA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,1900,9.2,13-skala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,7.22,42,7,0,1,0,0,0,1
Danmark,26.9,informationsvidenskab og kulturformidling,HKMA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2013,9,7-trinsskala,Studentereksamen (2008 og senere),1,1,7.5,0,18,3,0,1,0,0,0,0
Danmark,23.4,informationsvidenskab og kulturformidling,HHEA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2011,11.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,12,NULL,0,0,0,0,0,0,0
Danmark,20.4,paedagogik,HRVA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2010,8.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,7.08,6,5,0,1,0,0,0,0
Danmark,21.2,film- og medievidenskab,HKIA00002T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2012,7.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,0,NULL,2,0,1,0,0,0,0
Danmark,24.4,tysk,HINA00001T,9/1/2015,9,2016,NULL,NULL,IVA,open,2008,6.7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4,18,2,0,1,0,0,0,0
Danmark,20.2,engelsk,HRUA00002T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2014,10.4,7-trinsskala,Studentereksamen (2008 og senere),2,1,23,9.4,6,2,0,1,0,0,0,0
Danmark,21.8,portugisiske og brasilianske studier,HRVA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7.29,24,0,0,0,0,0,0,0
Danmark,19.3,informationsvidenskab og kulturformidling,HENA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2011,7.7,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,10.63,18,1,0,0,0,0,0,0
Danmark,31.4,latin,HHIA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,1900,2.8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,10,6,1,0,1,0,0,0,0
Danmark,20.8,italiensk,HENA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2013,8.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,9.8,18,1,0,1,0,0,0,0
Danmark,40.6,litteraturvidenskab,HENA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2011,8.9,,Studentereksamen (2008 og senere),0,1,30,6.5,3,0,0,0,0,0,0,1
Danmark,22.4,film- og medievidenskab,HTRA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,8.6,7-trinsskala,Hoejere Tek.eks. HTX (2008 og s.),1,1,30,7,30,0,0,0,0,0,0,0
Danmark,27,paedagogik,HIVA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2015,9.3,7-trinsskala,Hoejere handelseks. HHX (2008 og s.),1,1,22.5,7,NULL,6,0,1,0,0,0,1
Danmark,21.6,kommunikation og it,HRTA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,7.5,7-trinsskala,Studentereksamen (2008 og senere),0,2,30,9.75,6,4,0,1,0,0,0,0
Danmark,20,religionsvidenskab,HKIA00003T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2014,8,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,6.22,NULL,1,0,1,0,0,0,0
Danmark,23.8,religionsvidenskab,HaeGA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2014,7.3,7-trinsskala,,1,2,5,5.29,6,8,0,1,0,0,0,0
Danmark,27.3,religionsvidenskab,HKMA00001T,9/1/2014,9,2016,NULL,NULL,IVA,open,2014,7.1,7-trinsskala,Studentereksamen (2008 og senere),3,1,30,3.33,30,-1,0,1,0,0,0,0
Danmark,21,naerorientalsk arkaeologi,HKUA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2015,6.5,7-trinsskala,Konventionsland - nord. studentereksamen,1,1,17.5,3.4,30,17,0,1,0,0,0,0
Danmark,20.1,filosofi,HIVA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,1900,8.8,7-trinsskala,,1,1,30,3,30,1,0,1,0,0,0,1
Danmark,31.2,religionsvidenskab,HIDA00002T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2012,9.3,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,6.25,6,2,0,1,0,0,0,0
Danmark,25.2,religionsvidenskab,HTEA00001T,9/1/2014,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2013,10.1,7-trinsskala,Studentereksamen (2008 og senere),0,1,30,6.11,18,2,0,1,0,0,0,0
Danmark,23.2,kinastudier,HGRA00002T,9/1/2015,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2008,0,,Hoejere forbered.eks. 2-aarig (2007 og s.),0,1,30,8.14,NULL,1,0,1,0,0,0,0
Danmark,20.3,kinastudier,HIVA00001T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2014,9.6,7-trinsskala,Studentereksamen (2008 og senere),2,2,30,7,4,30,0,0,0,0,0,1
Danmark,52.4,kommunikation og it,HKUA00001T,9/1/2015,9,2016,NULL,NULL,IVA,open,1999,6.1,7-trinsskala,,1,1,25,4.9,30,5,0,1,0,0,0,0
Danmark,26.6,religionsvidenskab,HTEA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2000,11.7,7-trinsskala,Studentereksamen (2008 og senere),1,NULL,30,5,6,0,0,0,0,0,0,0
Bosnien og Herzegovina,21.7,forhistorisk arkaeologi,HIVA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2015,8.6,7-trinsskala,Studentereksamen (2008 og senere),21,2,30,7.18,18,4,0,1,0,0,0,0
Danmark,69,historie,HHIA00001T,9/1/2016,9,2016,NULL,NULL,IVA,open,2013,6.9,7-trinsskala,Udenlandsk/konventionsland,21,1,10,10.67,30,1,0,1,0,0,0,0
Danmark,21,kommunikation og it,HENA00001T,9/1/2014,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2011,11.3,,Hoejere handelseks. HHX (2008 og s.),21,1,0,9.17,3,8,0,0,0,0,0,1
Danmark,20.1,informationsvidenskab og kulturformidling,HPaeA00001T,9/1/2014,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2001,7,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,5.5,6,0,0,0,0,0,0,0
Danmark,21.8,film- og medievidenskab,HENA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2009,10.2,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,2,NULL,3,0,1,0,0,0,0
Danmark,21.8,retorik,HRTA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2011,5.3,7-trinsskala,Studentereksamen (2008 og senere),1,2,30,9.2,NULL,1,0,1,0,0,0,0
Danmark,22,informationsvidenskab og kulturformidling,HFMA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,10.5,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),21,1,22.5,8.5,NULL,2,0,1,0,0,0,0
Danmark,20.8,eskimologi,HENA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2008,6.2,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,0,NULL,3,0,1,0,0,0,0
Danmark,22.9,arabisk,HKMA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2013,7.6,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,0,11.78,30,2,0,1,0,0,0,0
Danmark,21.3,fransk,HIVA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2015,10,7-trinsskala,Studentereksamen (2008 og senere),2,1,15,9,NULL,3,0,1,0,0,0,0
Danmark,22.2,musikvidenskab,HENA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2012,6.1,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,2,30,6,12,5,0,1,0,0,0,0
Danmark,22.1,tysk,HKMA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Nordiske Studier og Sprogvidenskab,open,2012,8.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,4.63,NULL,2,0,1,0,0,0,0
Danmark,30.4,historie,HTEA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2012,10.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,18,0,0,0,0,0,0,1
Danmark,26.8,portugisiske og brasilianske studier,HLIA00001T,9/1/2014,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2015,3.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,3,0,0,0,0,0,1
Danmark,22.9,musikvidenskab,HKUA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2014,7.7,7-trinsskala,Hoejere forberedelseseksamen (hf),1,1,30,5.69,NULL,49,0,0,0,0,0,1
Danmark,21.6,latin,HLVA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2012,9,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,7.67,18,4,0,1,0,0,0,0
Danmark,19.2,engelsk,HENA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,8.6,7-trinsskala,Studentereksamen,2,1,30,10,NULL,1,0,0,0,0,0,0
Danmark,22.1,historie,HDAA00001T,9/1/2016,9,2016,NULL,NULL,IVA,open,2015,10.4,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,0,NULL,0,0,0,0,0,0,0
Danmark,20,arabisk,HKUA00001T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2015,10.1,7-trinsskala,Studentereksamen,21,2,30,4.43,6,1,0,1,0,0,0,0
Danmark,21,balkanstudier,HIVA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2013,0,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,8.78,NULL,1,0,0,0,0,0,0
Danmark,22.9,musikvidenskab,HKIA00003T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2011,8.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,0,NULL,4,0,1,0,0,0,0
Danmark,29,informationsvidenskab og kulturformidling,HPOA00002T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,1992,10.3,13-skala,Almen gymnasial uddannelse,1,1,30,10.4,26,2,0,1,0,0,0,0
Danmark,20,paedagogik,HKGA00001T,9/1/2015,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2013,9.3,,Studentereksamen (2008 og senere),2,NULL,30,4.5,30,2,0,1,0,0,0,0
Danmark,23.6,teatervidenskab,HLVA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2013,8.5,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,7,NULL,0,0,0,0,0,0,1
Danmark,24.9,paedagogik,HKIA00003T,9/1/2016,2,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2012,11.1,7-trinsskala,Studentereksamen (2008 og senere),2,NULL,0,8.64,30,34,0,0,0,0,0,1
Danmark,20.9,historie,HKUA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,7,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),21,2,22.5,7.71,NULL,3,0,1,0,0,0,0
Danmark,22.7,engelsk,HIVA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2013,5.7,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,0,0,18,1,0,1,0,0,0,0
Tyrkiet,20,historie,HLVA00001T,9/1/2013,9,2016,NULL,NULL,IVA,open,2010,8.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,0,8.5,18,0,0,0,0,0,0,0
Danmark,25.6,informationsvidenskab og kulturformidling,HENA00001T,9/1/2016,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,2015,8.9,7-trinsskala,Studentereksamen (2008 og senere),1,1,15,12,NULL,40,0,1,0,0,0,0
Danmark,23.2,tyrkisk,HKUA00001T,9/1/2015,2,2016,NULL,NULL,IVA,open,2015,10.6,7-trinsskala,Studentereksamen (2008 og senere),22,2,30,7,18,1,0,0,0,0,0,1
Tyrkiet,25.9,informationsvidenskab og kulturformidling,HDAA00001T,9/1/2016,2,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2013,4.7,7-trinsskala,Studentereksamen (2008 og senere),21,1,0,6,30,2,0,1,0,0,0,0
Danmark,24.3,historie,HKIA00003T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2007,10.3,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,9.25,NULL,2,0,1,0,0,0,0
Danmark,22.7,klassisk arkaeologi,HPaeA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Engelsk. Germansk og Romansk,open,2012,8.7,7-trinsskala,Studentereksamen (2008 og senere),0,NULL,45,10,30,1,0,1,0,0,0,0
Danmark,23,musikvidenskab,HLVA00001T,9/1/2016,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2010,4.4,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,2,0,8.6,6,0,0,0,0,0,0,0
Danmark,19.8,film- og medievidenskab,HRTA00001T,9/1/2015,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2009,8.1,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,8.17,NULL,1,0,0,0,0,0,1
Tyskland,32.6,kommunikation og it,HNAA00001T,9/1/2015,9,2016,11,2016,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,terminated,2012,9.9,7-trinsskala,Studentereksamen (2008 og senere),5,1,30,8.44,18,-1,1,0,0,0,0,0
Danmark,36.9,filosofi,HENA00001T,9/1/2014,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2011,8.1,7-trinsskala,Konventionsland - nord. studentereksamen,21,1,20,0,20,2,0,1,0,0,0,0
Kina,21.5,historie,HRTA00001T,9/1/2015,9,2016,1,2017,Institut for Nordiske Studier og Sprogvidenskab,terminated,2006,9.5,7-trinsskala,Studentereksamen (2008 og senere),2,1,30,12,NULL,6,1,0,0,0,0,0
Danmark,20.1,kommunikation og it,HHIA00001T,9/1/2015,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2013,7.3,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,0,4.5,18,1,0,0,0,0,0,0
Danmark,25.1,fransk,HENA00001T,9/1/2014,9,2016,1,2017,Institut for Engelsk. Germansk og Romansk,terminated,2013,9.6,7-trinsskala,Studentereksamen (2008 og senere),21,1,30,10,18,2,1,1,0,0,0,1
Danmark,22.3,informationsvidenskab og kulturformidling,HARA00005T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2014,10.8,7-trinsskala,Konventionsland - nord. studentereksamen,1,1,30,10.86,NULL,0,0,0,0,0,0,0
Tyrkiet,22.3,historie,HHIA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2015,5.6,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,6.7,30,2,0,1,0,0,0,0
Danmark,20.4,europaeisk etnologi,HFIA00001T,9/1/2013,9,2016,NULL,NULL,Institut for Kunst og Kulturvidenskab,open,2012,10.2,7-trinsskala,Studentereksamen (2008 og senere),3,2,30,10.33,NULL,2,0,0,0,0,0,1
Danmark,22.9,musikvidenskab,HJAA00003T,9/1/2013,9,2016,NULL,NULL,Saxo-Instituttet - Arkaeologi. Etnologi. Historie og Graesk og Latin,open,2011,7.2,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,30,0.33,18,1,0,0,0,0,0,1
Danmark,21,lingvistik,HPEA00004T,9/1/2014,9,2016,NULL,NULL,Institut for Tvaerkulturelle og regionale studier,open,2013,9.2,7-trinsskala,Studentereksamen (2008 og senere),1,1,30,12,NULL,4,0,1,0,0,0,0
Danmark,20.9,europaeisk etnologi,HBAA00002T,9/1/2014,9,2016,NULL,NULL,Institut for Medier. Erkendelse og Formidling,open,1900,4.9,7-trinsskala,Hoejere forbered.eks. 2-aarig (2007 og s.),1,1,0,9.5,NULL,2,0,0,0,0,0,1
